SummaryLevel,StateCode,CountyCode,CountySubdivisionCode,PlaceCode,ConsolidtatedCityCode,Area Name,STATE,AGE_ADJUSTED_RATE,COUNT,POPULATION,County,County Name,lat,lng,Ratings,State_County_x,State_ID_x,County_ID_x,population size,median age,median household income,NeverMarried Unemployed Male,NeverMarried Unemployed Female,Unemployed Male below line,Unemployed Female below line,4.00 of poverty threshold 65 years and over No health insurance coverage,MEDIAN HOUSEHOLD INCOME Living Alone 65 and over,MEDIAN HOUSEHOLD INCOME Not Living Alone 65 and over,Male Living alone,Female Living alone,Per Capita Income,Poverty Count,Total No Computer,County_State,County_Name,State,State_County_y,State_ID_y,County_ID_y,MUA/P,Never Married Percentage,Unemployed Below Line,No Insurance Over 65 Below Line,Living Alone Percentage,Income,Poverty,No Computer
50,17,91,0,0,0,Kankakee County,IL,193.2,1310,558035, Kankakee County (17091), Kankakee County ,41.1790977,-87.7763333,1.932,17091,17,91,110801,37.7,56542,1346,999,670,679,21,23063,45417,4811,6029,26150,16059,10159,"Kankakee County, Illinois",Kankakee County, Illinois,17> county:091,17,91,17091,0.021164069,0.01217498,0.000189529,0.097833052,5.6542,0.144935515,0.091686898
50,17,93,0,0,0,Kendall County,IL,158.3,725,614808, Kendall County (17093), Kendall County ,41.5507043,-88.4403883,1.583,17093,17,93,122933,34.5,89860,779,765,235,285,22,29713,66154,3099,3270,33369,6889,3096,"Kendall County, Illinois",Kendall County, Illinois,17> county:093,17,93,17093,0.012559687,0.004229946,0.000178959,0.051808709,8.986,0.056038655,0.02518445
50,17,95,0,0,0,Knox County,IL,173.4,671,257011, Knox County (17095), Knox County ,40.8776411,-90.2244662,1.734,17095,17,95,51374,42.2,41972,555,216,285,276,0,24261,27061,3175,4228,23676,8541,6743,"Knox County, Illinois",Knox County, Illinois,17> county:095,17,95,17095,0.015007591,0.010919921,0,0.144100128,4.1972,0.166251411,0.131253163
50,17,97,0,0,0,Lake County,IL,150.8,5523,3521725, Lake County (17097), Lake County ,42.3689363,-87.8271534,1.508,17097,17,97,704476,38,82613,7033,5069,2856,2694,207,35689,79946,22332,32039,42388,58251,32528,"Lake County, Illinois",Lake County, Illinois,17> county:097,17,97,17097,0.017178726,0.007878196,0.000293835,0.07717935,8.2613,0.08268699,0.046173326
50,17,99,0,0,0,LaSalle County,IL,187.1,1453,555004, La Salle County (17099), La Salle County ,41.4363987,-88.9413865,1.871,17099,17,99,111151,41.8,54693,1832,918,885,785,0,26581,60313,6272,6209,27959,14617,11214,"LaSalle County, Illinois",LaSalle County, Illinois,17> county:099,17,99,17099,0.024741118,0.015024606,0,0.112288688,5.4693,0.131505789,0.100889781
50,17,101,0,0,0,Lawrence County,IL,178.2,192,81905, Lawrence County (17101), Lawrence County ,38.7157534,-87.7763333,1.782,17101,17,101,16457,41.2,44504,75,11,83,46,0,23705,-666666666,835,1039,21072,2286,1894,"Lawrence County, Illinois",Lawrence County, Illinois,17> county:101,17,101,17101,0.00522574,0.00783861,0,0.113872516,4.4504,0.138907456,0.115087805
50,17,103,0,0,0,Lee County,IL,185.3,458,173528, Lee County (17103), Lee County ,41.6789842,-89.3226954,1.853,17103,17,103,34670,42.7,58319,321,109,128,125,0,32587,120625,1953,1992,28179,3699,2902,"Lee County, Illinois",Lee County, Illinois,17> county:103,17,103,17103,0.012402654,0.007297375,0,0.113787136,5.8319,0.106691664,0.08370349
50,17,105,0,0,0,Livingston County,IL,188.7,479,183254, Livingston County (17105), Livingston County ,40.8688604,-88.556531,1.887,17105,17,105,36812,41.6,54339,339,158,146,163,12,27765,95509,1978,2166,27318,4565,3057,"Livingston County, Illinois",Livingston County, Illinois,17> county:105,17,105,17105,0.013501032,0.008394002,0.000325981,0.112571987,5.4339,0.124008475,0.083043573
50,17,107,0,0,0,Logan County,IL,214.8,430,146915, Logan County (17107), Logan County ,40.061338,-89.3226954,2.148,17107,17,107,29488,40.6,58271,282,169,172,121,7,37841,86488,1441,1850,26479,2327,2477,"Logan County, Illinois",Logan County, Illinois,17> county:107,17,107,17107,0.015294357,0.009936245,0.000237385,0.111604721,5.8271,0.078913456,0.084000271
50,17,109,0,0,0,McDonough County,IL,175.3,334,156666, McDonough County (17109), McDonough County ,40.3885122,-90.6773046,1.753,17109,17,109,31597,31.3,42911,559,382,267,311,0,31750,59792,1782,2458,22527,6212,2746,"McDonough County, Illinois",McDonough County, Illinois,17> county:109,17,109,17109,0.029781308,0.018292876,0,0.134189955,4.2911,0.196600943,0.086906985
50,17,111,0,0,0,McHenry County,IL,159.5,2555,1537960, McHenry County (17111), McHenry County ,42.3039993,-88.4016041,1.595,17111,17,111,308043,39.9,82230,2810,1566,896,859,23,35474,59044,9801,12657,36208,22339,12151,"McHenry County, Illinois",McHenry County, Illinois,17> county:111,17,111,17111,0.014205809,0.005697257,7.47E-05,0.072905406,8.223,0.072519096,0.039445792
50,17,113,0,0,0,McLean County,IL,157.3,1317,868311, McLean County (17113), McLean County ,40.5478429,-88.864698,1.573,17113,17,113,173231,32.7,64573,1211,892,700,548,0,35126,45694,8566,10213,32943,24110,8510,"McLean County, Illinois",McLean County, Illinois,17> county:113,17,113,17113,0.012139859,0.007204253,0,0.108404385,6.4573,0.139178323,0.049125157
50,17,115,0,0,0,Macon County,IL,184.4,1409,537409, Macon County (17115), Macon County ,39.8949055,-89.0179332,1.844,17115,17,115,107587,41,49052,1488,1299,766,1011,0,27027,57656,6848,8438,28280,17246,11876,"Macon County, Illinois",Macon County, Illinois,17> county:115,17,115,17115,0.025904617,0.016516865,0,0.142080363,4.9052,0.160298177,0.110385084
50,17,117,0,0,0,Macoupin County,IL,185.2,629,229962, Macoupin County (17117), Macoupin County ,39.2375268,-89.9253233,1.852,17117,17,117,45960,43.1,53890,606,443,236,303,0,33229,-666666666,2360,2754,27255,5962,4463,"Macoupin County, Illinois",Macoupin County, Illinois,17> county:117,17,117,17117,0.022824195,0.011727589,0,0.11127067,5.389,0.129721497,0.097106179
50,17,119,0,0,0,Madison County,IL,184.5,3134,1331208, Madison County (17119), Madison County ,38.9041402,-89.9253233,1.845,17119,17,119,266153,40,56536,3370,2121,2008,1677,0,29767,54219,13338,17193,30278,35099,22342,"Madison County, Illinois",Madison County, Illinois,17> county:119,17,119,17119,0.02063099,0.01384542,0,0.114712214,5.6536,0.131875275,0.083944198
50,17,121,0,0,0,Marion County,IL,212.1,577,191472, Marion County (17121), Marion County ,38.7313284,-88.864698,2.121,17121,17,121,38305,41.8,44679,484,327,300,332,0,27228,39583,2294,2615,24112,6659,4297,"Marion County, Illinois",Marion County, Illinois,17> county:121,17,121,17121,0.021172171,0.016499152,0,0.128155593,4.4679,0.173841535,0.112178567
50,17,123,0,0,0,Marshall County,IL,196.3,196,59559, Marshall County (17123), Marshall County ,40.9972934,-89.3606298,1.963,17123,17,123,11925,46.3,55173,74,58,79,61,0,27344,66250,730,826,29025,1194,1262,"Marshall County, Illinois",Marshall County, Illinois,17> county:123,17,123,17123,0.011069182,0.011740042,0,0.13048218,5.5173,0.100125786,0.105828092
50,17,125,0,0,0,Mason County,IL,205.5,229,69468, Mason County (17125), Mason County ,40.2271003,-89.9253233,2.055,17125,17,125,13904,45.5,44695,114,149,69,111,0,23452,37917,899,951,25952,1897,1654,"Mason County, Illinois",Mason County, Illinois,17> county:125,17,125,17125,0.01891542,0.012945915,0,0.133055236,4.4695,0.136435558,0.118958573
50,17,127,0,0,0,Massac County,IL,165.8,187,72914, Massac County (17127), Massac County ,37.2478298,-88.7493998,1.658,17127,17,127,14594,43.8,42168,114,21,101,75,0,19167,-666666666,885,1125,23434,2635,3765,"Massac County, Illinois",Massac County, Illinois,17> county:127,17,127,17127,0.009250377,0.012059751,0,0.137727833,4.2168,0.180553652,0.257982733
50,17,129,0,0,0,Menard County,IL,201.9,168,62116, Menard County (17129), Menard County ,40.0221361,-89.8130356,2.019,17129,17,129,12416,42.3,62368,101,70,25,39,2,25909,39896,526,809,32839,1386,1098,"Menard County, Illinois",Menard County, Illinois,17> county:129,17,129,17129,0.013772552,0.005154639,0.000161082,0.107522552,6.2368,0.111630155,0.088434278
50,17,131,0,0,0,Mercer County,IL,185.4,232,78941, Mercer County (17131), Mercer County ,41.1985037,-90.6773046,1.854,17131,17,131,15794,44.8,55649,189,113,67,113,0,33235,60625,969,804,27844,1765,1420,"Mercer County, Illinois",Mercer County, Illinois,17> county:131,17,131,17131,0.019121185,0.011396733,0,0.112257819,5.5649,0.111751298,0.08990756
50,17,133,0,0,0,Monroe County,IL,131.8,294,168806, Monroe County (17133), Monroe County ,38.2742526,-90.1869644,1.318,17133,17,133,33739,42.3,74410,149,140,26,106,0,27603,-666666666,1127,1734,37043,1781,2335,"Monroe County, Illinois",Monroe County, Illinois,17> county:133,17,133,17133,0.008565755,0.003912386,0,0.084798008,7.441,0.052787575,0.069207742
50,17,135,0,0,0,Montgomery County,IL,192,414,145807, Montgomery County (17135), Montgomery County ,39.2363688,-89.4742177,1.92,17135,17,135,29173,42.4,47807,160,109,94,135,0,26161,62917,1310,2010,23172,3916,2949,"Montgomery County, Illinois",Montgomery County, Illinois,17> county:135,17,135,17135,0.009220855,0.007849724,0,0.11380386,4.7807,0.134233709,0.101086621
50,17,137,0,0,0,Morgan County,IL,184.5,450,173151, Morgan County (17137), Morgan County ,39.7341219,-90.2244662,1.845,17137,17,137,34442,41.2,49353,286,243,191,182,8,30724,35893,1965,2471,26253,4611,3414,"Morgan County, Illinois",Morgan County, Illinois,17> county:137,17,137,17137,0.015359155,0.010829801,0.000232275,0.128796237,4.9353,0.133877243,0.099123164
50,17,139,0,0,0,Moultrie County,IL,192.4,190,73592, Moultrie County (17139), Moultrie County ,39.6020543,-88.5951751,1.924,17139,17,139,14711,39.9,53979,36,65,36,51,10,33889,62188,642,930,26166,1740,2619,"Moultrie County, Illinois",Moultrie County, Illinois,17> county:139,17,139,17139,0.006865611,0.005913942,0.000679763,0.106858813,5.3979,0.118278839,0.178030046
50,17,141,0,0,0,Ogle County,IL,172.8,607,257995, Ogle County (17141), Ogle County ,41.9969811,-89.3226954,1.728,17141,17,141,51619,41.9,57655,615,253,212,198,37,28592,75096,2659,2908,29239,5657,4125,"Ogle County, Illinois",Ogle County, Illinois,17> county:141,17,141,17141,0.016815514,0.007942812,0.00071679,0.107847885,5.7655,0.10959143,0.079912435
50,17,143,0,0,0,Peoria County,IL,173,1969,930339, Peoria County (17143), Peoria County ,40.7156396,-89.7755338,1.73,17143,17,143,186145,37,53063,3099,1817,1696,1476,14,31664,78462,11165,13818,29683,28747,20471,"Peoria County, Illinois",Peoria County, Illinois,17> county:143,17,143,17143,0.026409519,0.017040479,7.52E-05,0.134212576,5.3063,0.154433372,0.109973408
50,17,145,0,0,0,Perry County,IL,176.9,253,107458, Perry County (17145), Perry County ,38.0612022,-89.3226954,1.769,17145,17,145,21467,41.8,45864,105,134,97,90,0,22128,-666666666,1145,1615,23929,2766,2689,"Perry County, Illinois",Perry County, Illinois,17> county:145,17,145,17145,0.011133367,0.008711045,0,0.128569432,4.5864,0.128848931,0.12526203
50,17,147,0,0,0,Piatt County,IL,179.4,206,82168, Piatt County (17147), Piatt County ,40.0543526,-88.556531,1.794,17147,17,147,16433,43,67360,184,72,45,46,0,31382,34583,709,871,33672,888,1089,"Piatt County, Illinois",Piatt County, Illinois,17> county:147,17,147,17147,0.015578409,0.005537638,0,0.096147995,6.736,0.054037607,0.066269093
50,17,149,0,0,0,Pike County,IL,182,221,79228, Pike County (17149), Pike County ,39.5662363,-90.8294002,1.82,17149,17,149,15930,42.4,41387,140,47,49,81,0,-666666666,93125,970,1191,23218,2281,2392,"Pike County, Illinois",Pike County, Illinois,17> county:149,17,149,17149,0.011738858,0.008160703,0,0.135655995,4.1387,0.143188952,0.150156937
50,17,151,0,0,0,Pope County,IL,185.3,73,21484, Pope County (17151), Pope County ,37.417132,-88.5951751,1.853,17151,17,151,4360,52.2,41139,57,65,8,24,0,21818,-666666666,305,283,22191,531,964,"Pope County, Illinois",Pope County, Illinois,17> county:151,17,151,17151,0.027981651,0.00733945,0,0.134862385,4.1139,0.121788991,0.221100917
50,17,153,0,0,0,Pulaski County,IL,208.7,92,28480, Pulaski County (17153), Pulaski County ,37.2512419,-89.1324866,2.087,17153,17,153,5691,43.3,34655,53,44,45,48,0,18365,-666666666,351,456,20195,966,1621,"Pulaski County, Illinois",Pulaski County, Illinois,17> county:153,17,153,17153,0.017044456,0.016341592,0,0.141802847,3.4655,0.169741697,0.284835705
50,17,155,0,0,0,Putnam County,IL,133.6,64,28846, Putnam County (17155), Putnam County ,41.238474,-89.2847251,1.336,17155,17,155,5771,47.5,64741,52,25,21,15,0,25833,-666666666,321,324,33697,507,492,"Putnam County, Illinois",Putnam County, Illinois,17> county:155,17,155,17155,0.013342575,0.006238087,0,0.111765725,6.4741,0.087853058,0.085253855
50,17,157,0,0,0,Randolph County,IL,177.1,408,163799, Randolph County (17157), Randolph County ,38.0629321,-89.7755338,1.771,17157,17,157,32829,41.5,49717,252,102,140,64,0,24223,39632,1825,2075,24716,3531,4138,"Randolph County, Illinois",Randolph County, Illinois,17> county:157,17,157,17157,0.010783149,0.006214018,0,0.118797405,4.9717,0.107557343,0.126047093
50,17,159,0,0,0,Richland County,IL,169,205,79648, Richland County (17159), Richland County ,38.7212791,-88.0900762,1.69,17159,17,159,15953,42.3,46454,163,57,116,91,0,17857,-666666666,1016,1065,25262,2348,1912,"Richland County, Illinois",Richland County, Illinois,17> county:159,17,159,17159,0.01379051,0.012975616,0,0.130445684,4.6454,0.147182348,0.119852065
50,17,161,0,0,0,Rock Island County,IL,167,1689,730585, Rock Island County (17161), Rock Island County ,41.3998209,-90.563609,1.67,17161,17,161,146205,40,51426,1787,1153,832,926,58,27424,47037,8763,10887,27822,20597,14346,"Rock Island County, Illinois",Rock Island County, Illinois,17> county:161,17,161,17161,0.020108751,0.012024213,0.000396703,0.134400328,5.1426,0.140877535,0.098122499
50,17,163,0,0,0,St. Clair County,IL,181.7,2805,1323060, St. Clair County (17163), St. Clair County ,38.400812,-89.9253233,1.817,17163,17,163,264433,38,51103,3436,2837,1583,1805,25,25274,57917,13519,18074,28643,44376,37465,"St. Clair County, Illinois",St. Clair County, Illinois,17> county:163,17,163,17163,0.023722455,0.012812319,9.45E-05,0.119474498,5.1103,0.167815666,0.141680501
50,17,165,0,0,0,Saline County,IL,217.1,379,122047, Saline County (17165), Saline County ,37.7149675,-88.556531,2.171,17165,17,165,24430,42,40722,354,244,361,329,0,27361,-666666666,1176,1814,22725,4920,3871,"Saline County, Illinois",Saline County, Illinois,17> county:165,17,165,17165,0.024478101,0.028243962,0,0.122390503,4.0722,0.201391731,0.158452722
50,17,167,0,0,0,Sangamon County,IL,177.6,2249,992088, Sangamon County (17167), Sangamon County ,39.7337353,-89.6251646,1.776,17167,17,167,198134,40.1,58687,2462,1514,1694,1489,21,40665,63194,11950,14769,33277,30348,15911,"Sangamon County, Illinois",Sangamon County, Illinois,17> county:167,17,167,17167,0.020067227,0.016064885,0.000105989,0.13485318,5.8687,0.153169067,0.080304239
50,17,169,0,0,0,Schuyler County,IL,202.7,117,35805, Schuyler County (17169), Schuyler County ,40.1844543,-90.6393702,2.027,17169,17,169,7181,46.6,47321,94,41,27,14,0,25724,-666666666,442,467,23670,1511,711,"Schuyler County, Illinois",Schuyler County, Illinois,17> county:169,17,169,17169,0.01879961,0.005709511,0,0.126584041,4.7321,0.210416377,0.09901128
50,17,171,0,0,0,Scott County,IL,203.6,75,25518, Scott County (17171), Scott County ,39.6094934,-90.4879916,2.036,17171,17,171,5109,43.7,48542,67,35,44,52,0,23750,-666666666,250,370,26918,738,515,"Scott County, Illinois",Scott County, Illinois,17> county:171,17,171,17171,0.019964768,0.01879037,0,0.121354472,4.8542,0.144450969,0.100802505
50,17,173,0,0,0,Shelby County,IL,159.1,274,109560, Shelby County (17173), Shelby County ,39.3980704,-88.864698,1.591,17173,17,173,21906,44.6,49807,176,68,131,51,0,21719,-666666666,1143,1335,24808,2630,2685,"Shelby County, Illinois",Shelby County, Illinois,17> county:173,17,173,17173,0.011138501,0.008308226,0,0.113119693,4.9807,0.120058431,0.122569159
50,17,175,0,0,0,Stark County,IL,153.6,67,27780, Stark County (17175), Stark County ,41.0795661,-89.8130356,1.536,17175,17,175,5551,45,52284,36,18,14,31,0,26071,-666666666,344,342,30009,763,894,"Stark County, Illinois",Stark County, Illinois,17> county:175,17,175,17175,0.009727977,0.008106647,0,0.123581337,5.2284,0.137452711,0.161052063
50,17,177,0,0,0,Stephenson County,IL,164,599,229085, Stephenson County (17177), Stephenson County ,42.314489,-89.6251646,1.64,17177,17,177,45839,44.7,46427,657,498,408,444,14,27439,61186,2648,3343,25792,7254,4635,"Stephenson County, Illinois",Stephenson County, Illinois,17> county:177,17,177,17177,0.025196885,0.018586793,0.000305417,0.130696568,4.6427,0.158249526,0.101114771
50,17,179,0,0,0,Tazewell County,IL,174.7,1582,673199, Tazewell County (17179), Tazewell County ,40.5522078,-89.4742177,1.747,17179,17,179,134695,40.8,60874,1115,686,426,508,8,36432,48295,6530,8522,32082,10556,11319,"Tazewell County, Illinois",Tazewell County, Illinois,17> county:179,17,179,17179,0.013370949,0.006934185,5.94E-05,0.111748766,6.0874,0.07836965,0.0840343
50,17,181,0,0,0,Union County,IL,201.7,260,86339, Union County (17181), Union County ,37.5086525,-89.2847251,2.017,17181,17,181,17267,43.5,46716,117,47,82,83,7,27773,-666666666,738,1004,24646,2870,3480,"Union County, Illinois",Union County, Illinois,17> county:181,17,181,17181,0.009497886,0.0095558,0.000405398,0.100886083,4.6716,0.166213007,0.201540511
50,17,183,0,0,0,Vermilion County,IL,208.7,1115,395817, Vermilion County (17183), Vermilion County ,40.122469,-87.697554,2.087,17183,17,183,79207,40.2,44930,974,712,813,727,20,29526,42750,4799,4943,23416,15043,13264,"Vermilion County, Illinois",Vermilion County, Illinois,17> county:183,17,183,17183,0.021285997,0.019442726,0.000252503,0.12299418,4.493,0.189920083,0.167459947
50,17,185,0,0,0,Wabash County,IL,164.6,146,57991, Wabash County (17185), Wabash County ,38.4226484,-87.8156715,1.646,17185,17,185,11568,42.8,49716,94,109,79,67,0,31467,-666666666,677,886,25105,1498,1022,"Wabash County, Illinois",Wabash County, Illinois,17> county:185,17,185,17185,0.017548409,0.012621024,0,0.135114108,4.9716,0.129495159,0.088347165
50,17,187,0,0,0,Warren County,IL,154.9,190,87328, Warren County (17187), Warren County ,40.8758777,-90.6773046,1.549,17187,17,187,17429,39.1,47278,238,92,204,51,0,26722,-666666666,918,1094,24840,2238,1679,"Warren County, Illinois",Warren County, Illinois,17> county:187,17,187,17187,0.018933961,0.014630788,0,0.115439784,4.7278,0.128406679,0.096333697
50,17,189,0,0,0,Washington County,IL,164.3,173,71195, Washington County (17189), Washington County ,38.3988869,-89.3226954,1.643,17189,17,189,14260,43,54520,54,88,43,29,0,28750,-666666666,815,944,29687,1364,1915,"Washington County, Illinois",Washington County, Illinois,17> county:189,17,189,17189,0.009957924,0.005049088,0,0.123352034,5.452,0.095652174,0.134291725
50,17,191,0,0,0,Wayne County,IL,171.2,218,82768, Wayne County (17191), Wayne County ,38.3899815,-88.4016041,1.712,17191,17,191,16569,43.4,46405,128,97,52,103,0,25636,-666666666,1009,1154,25046,2594,3046,"Wayne County, Illinois",Wayne County, Illinois,17> county:191,17,191,17191,0.013579576,0.009354819,0,0.130544994,4.6405,0.156557427,0.183837286
50,17,193,0,0,0,White County,IL,211.8,239,70896, White County (17193), White County ,38.0501137,-88.2461183,2.118,17193,17,193,14186,43.8,46279,134,87,128,71,0,20321,-666666666,910,1019,26522,1911,1588,"White County, Illinois",White County, Illinois,17> county:193,17,193,17193,0.01557874,0.014027915,0,0.135979134,4.6279,0.134710278,0.111941351
50,17,195,0,0,0,Whiteside County,IL,169.8,715,283814, Whiteside County (17195), Whiteside County ,41.7605503,-89.8505012,1.698,17195,17,195,56823,42.9,51969,636,351,308,198,0,29118,50469,3179,3784,28188,6207,6177,"Whiteside County, Illinois",Whiteside County, Illinois,17> county:195,17,195,17195,0.017369727,0.008904845,0,0.122538409,5.1969,0.109233937,0.108705982
50,17,197,0,0,0,Will County,IL,162.6,5281,3435049, Will County (17197), Will County ,41.5054724,-88.0900762,1.626,17197,17,197,687727,37.3,80782,7118,4733,1667,2367,195,33322,75455,21301,25608,33731,50149,31058,"Will County, Illinois",Will County, Illinois,17> county:197,17,197,17197,0.017232128,0.0058657,0.000283543,0.068208751,8.0782,0.072919923,0.045160362
50,17,199,0,0,0,Williamson County,IL,189.9,859,336884, Williamson County (17199), Williamson County ,37.7183241,-88.864698,1.899,17199,17,199,67477,40.9,48600,748,148,707,239,0,24203,63984,3311,4502,26023,9906,9565,"Williamson County, Illinois",Williamson County, Illinois,17> county:199,17,199,17199,0.013278599,0.014019592,0,0.115787602,4.86,0.146805578,0.141752004
50,17,201,0,0,0,Winnebago County,IL,186.2,3375,1437785, Winnebago County (17201), Winnebago County ,42.3121109,-89.1705998,1.862,17201,17,201,287512,39.6,51110,4490,4165,2453,3143,39,25819,49609,15456,18501,27297,43159,25502,"Winnebago County, Illinois",Winnebago County, Illinois,17> county:201,17,201,17201,0.030103091,0.019463535,0.000135647,0.118106375,5.111,0.150111995,0.088698906
50,17,203,0,0,0,Woodford County,IL,173.5,430,194659, Woodford County (17203), Woodford County ,40.7128889,-89.1705998,1.735,17203,17,203,38942,39.9,69507,207,133,137,75,0,39674,35000,1709,1781,34198,2793,2841,"Woodford County, Illinois",Woodford County, Illinois,17> county:203,17,203,17203,0.008730933,0.005443994,0,0.089620461,6.9507,0.071722048,0.072954651
50,18,1,0,0,0,Adams County,IN,173.1,348,174994, Adams County (18001), Adams County ,40.7249237,-84.8984775,1.731,18001,18,1,35018,33.3,48290,297,200,24,237,21,29387,-666666666,1487,1743,21534,6448,9689,"Adams County, Indiana",Adams County, Indiana,18> county:001,18,1,18001,0.014192701,0.00745331,0.000599692,0.092238277,4.829,0.184133874,0.276686276
50,18,3,0,0,0,Allen County,IN,171.5,3411,1838114, Allen County (18003), Allen County ,41.0932622,-85.023346,1.715,18003,18,3,367747,35.7,51091,3443,3100,1641,2444,143,30391,54643,19834,22146,26932,53204,28889,"Allen County, Indiana",Allen County, Indiana,18> county:003,18,3,18003,0.017792123,0.01110818,0.000388854,0.114154568,5.1091,0.144675551,0.078556725
50,18,5,0,0,0,Bartholomew County,IN,162.9,778,406369, Bartholomew County (18005), Bartholomew County ,39.206801,-85.8895551,1.629,18005,18,5,81024,38.1,57331,564,442,411,282,0,32620,43375,3864,4786,29955,9870,8687,"Bartholomew County, Indiana",Bartholomew County, Indiana,18> county:005,18,5,18005,0.012416074,0.008553021,0,0.106758491,5.7331,0.121815758,0.107215146
50,18,7,0,0,0,Benton County,IN,169.5,95,43427, Benton County (18007), Benton County ,40.644786,-87.3413599,1.695,18007,18,7,8685,40.9,49183,35,56,49,21,0,27813,-666666666,472,521,23652,1271,773,"Benton County, Indiana",Benton County, Indiana,18> county:007,18,7,18007,0.010477835,0.008059873,0,0.11433506,4.9183,0.146344272,0.08900403
50,18,9,0,0,0,Blackford County,IN,205.6,188,61173, Blackford County (18009), Blackford County ,40.4992784,-85.3136218,2.056,18009,18,9,12214,43.7,40622,91,90,80,100,0,30000,-666666666,690,814,22328,1534,1622,"Blackford County, Indiana",Blackford County, Indiana,18> county:009,18,9,18009,0.01481906,0.014737187,0,0.123137383,4.0622,0.125593581,0.132798428
50,18,11,0,0,0,Boone County,IN,169.1,542,314949, Boone County (18011), Boone County ,40.0106163,-86.4996546,1.691,18011,18,11,63013,38.4,75591,277,137,151,139,14,26875,72708,2528,3064,42844,3820,3354,"Boone County, Indiana",Boone County, Indiana,18> county:011,18,11,18011,0.006570073,0.004602225,0.000222176,0.088743593,7.5591,0.060622411,0.053227112
50,18,13,0,0,0,Brown County,IN,166.1,189,74993, Brown County (18013), Brown County ,39.1749729,-86.1751759,1.661,18013,18,13,15007,49.3,59292,155,79,25,76,0,31382,-666666666,660,692,31365,1566,1346,"Brown County, Indiana",Brown County, Indiana,18> county:013,18,13,18013,0.015592723,0.006730193,0,0.090091291,5.9292,0.104351303,0.089691477
50,18,15,0,0,0,Carroll County,IN,153.5,209,99951, Carroll County (18015), Carroll County ,40.542415,-86.5400674,1.535,18015,18,15,19994,42.3,56188,207,49,90,139,0,36063,-666666666,908,973,26589,2015,1970,"Carroll County, Indiana",Carroll County, Indiana,18> county:015,18,15,18015,0.012803841,0.011453436,0,0.094078223,5.6188,0.100780234,0.098529559
50,18,17,0,0,0,Cass County,IN,177,440,191057, Cass County (18017), Cass County ,40.8199089,-86.3376761,1.77,18017,18,17,38248,40.5,45558,353,166,109,159,0,28636,-666666666,2178,2437,23592,5170,3989,"Cass County, Indiana",Cass County, Indiana,18> county:017,18,17,18017,0.013569337,0.007006902,0,0.120659904,4.5558,0.135170466,0.104293035
50,18,19,0,0,0,Clark County,IN,175.5,1169,573845, Clark County (18019), Clark County ,38.4492903,-85.7256372,1.755,18019,18,19,114893,38.8,52834,1036,505,438,383,0,27664,37656,5827,7355,26875,10981,10049,"Clark County, Indiana",Clark County, Indiana,18> county:019,18,19,18019,0.013412479,0.007145779,0,0.114732838,5.2834,0.095575884,0.087463988
50,18,21,0,0,0,Clay County,IN,205.2,356,131827, Clay County (18021), Clay County ,39.368622,-87.1422895,2.052,18021,18,21,26375,40.9,50924,95,172,82,220,1,36500,68750,1315,1343,24339,3584,3503,"Clay County, Indiana",Clay County, Indiana,18> county:021,18,21,18021,0.010123223,0.011450237,3.79E-05,0.100777251,5.0924,0.135886256,0.132815166
50,18,23,0,0,0,Clinton County,IN,190.3,383,162030, Clinton County (18023), Clinton County ,40.3376924,-86.4996546,1.903,18023,18,23,32455,38.2,51659,209,173,94,161,11,26944,-666666666,1363,1632,23722,4187,2828,"Clinton County, Indiana",Clinton County, Indiana,18> county:023,18,23,18023,0.011770143,0.007857033,0.000338931,0.092281621,5.1659,0.129009398,0.087136035
50,18,25,0,0,0,Crawford County,IN,179.1,132,52966, Crawford County (18025), Crawford County ,38.3054548,-86.4592091,1.791,18025,18,25,10598,43.7,40067,42,35,44,18,1,24179,-666666666,642,466,19424,1851,1663,"Crawford County, Indiana",Crawford County, Indiana,18> county:025,18,25,18025,0.007265522,0.00585016,9.44E-05,0.104548028,4.0067,0.174655595,0.156916399
50,18,27,0,0,0,Daviess County,IN,169.6,320,163820, Daviess County (18027), Daviess County ,38.7020241,-87.1422895,1.696,18027,18,27,32777,34.6,48355,349,189,193,176,0,24750,-666666666,1479,1453,21794,4184,8056,"Daviess County, Indiana",Daviess County, Indiana,18> county:027,18,27,18027,0.016413949,0.011257894,0,0.08945297,4.8355,0.127650487,0.245782103
50,18,29,0,0,0,Dearborn County,IN,184,572,247676, Dearborn County (18029), Dearborn County ,39.1713075,-84.981754,1.84,18029,18,29,49564,42.7,62905,633,219,236,130,15,23939,57122,1953,2575,30228,4925,3551,"Dearborn County, Indiana",Dearborn County, Indiana,18> county:029,18,29,18029,0.017189896,0.007384392,0.000302639,0.09135663,6.2905,0.099366476,0.071644742
50,18,31,0,0,0,Decatur County,IN,172.5,283,132198, Decatur County (18031), Decatur County ,39.3176186,-85.520024,1.725,18031,18,31,26480,38.8,52270,120,117,88,118,0,28649,40833,1226,1513,25548,2957,2879,"Decatur County, Indiana",Decatur County, Indiana,18> county:031,18,31,18031,0.008950151,0.007779456,0,0.103436556,5.227,0.111669184,0.108723565
